,open_time,open_price 
4631,1572876000000,9244.15000000
4632,1572879600000,9297.76000000
4633,1572883200000,9295.00000000
4634,1572886800000,9299.47000000
4635,1572890400000,9312.01000000
4636,1572894000000,9261.84000000
4637,1572897600000,9262.37000000
4638,1572901200000,9448.07000000
4639,1572904800000,9412.02000000
4640,1572908400000,9364.26000000
4641,1572912000000,9392.40000000
4642,1572915600000,9370.90000000
4643,1572919200000,9427.67000000
4644,1572922800000,9427.52000000
4645,1572926400000,9404.02000000
4646,1572930000000,9376.67000000
4647,1572933600000,9381.72000000
4648,1572937200000,9284.78000000
4649,1572940800000,9225.06000000
4650,1572944400000,9235.93000000
4651,1572948000000,9287.67000000
4652,1572951600000,9280.15000000
4653,1572955200000,9286.04000000
4654,1572958800000,9296.51000000
4655,1572962400000,9238.13000000
4656,1572966000000,9345.40000000
4657,1572969600000,9369.61000000
4658,1572973200000,9338.84000000
4659,1572976800000,9339.81000000
4660,1572980400000,9330.96000000
4661,1572984000000,9388.57000000
4662,1572987600000,9350.18000000
4663,1572991200000,9339.74000000
4664,1572994800000,9315.45000000
4665,1572998400000,9307.73000000
4666,1573002000000,9293.73000000
4667,1573005600000,9307.57000000
4668,1573009200000,9301.83000000
4669,1573012800000,9304.57000000
4670,1573016400000,9333.10000000
4671,1573020000000,9331.29000000
4672,1573023600000,9377.77000000
4673,1573027200000,9389.65000000
4674,1573030800000,9399.29000000
4675,1573034400000,9361.77000000
4676,1573038000000,9347.38000000
4677,1573041600000,9369.10000000
4678,1573045200000,9354.63000000
4679,1573048800000,9319.55000000
4680,1573052400000,9323.65000000
4681,1573056000000,9334.92000000
4682,1573059600000,9319.63000000
4683,1573063200000,9294.03000000
4684,1573066800000,9303.98000000
4685,1573070400000,9292.96000000
4686,1573074000000,9293.01000000
4687,1573077600000,9320.11000000
4688,1573081200000,9338.37000000
4689,1573084800000,9339.16000000
4690,1573088400000,9341.24000000
4691,1573092000000,9323.11000000
4692,1573095600000,9296.80000000
4693,1573099200000,9300.09000000
4694,1573102800000,9293.51000000
4695,1573106400000,9304.62000000
4696,1573110000000,9287.11000000
4697,1573113600000,9258.96000000
4698,1573117200000,9256.05000000
4699,1573120800000,9226.05000000
4700,1573124400000,9207.83000000
4701,1573128000000,9197.53000000
4702,1573131600000,9180.98000000
4703,1573135200000,9202.82000000
4704,1573138800000,9223.62000000
4705,1573142400000,9192.00000000
4706,1573146000000,9209.29000000
4707,1573149600000,9199.14000000
4708,1573153200000,9214.01000000
4709,1573156800000,9201.09000000
4710,1573160400000,9197.75000000
4711,1573164000000,9224.93000000
4712,1573167600000,9227.08000000
4713,1573171200000,9214.00000000
4714,1573174800000,9205.71000000
4715,1573178400000,9223.01000000
4716,1573182000000,9237.96000000
4717,1573185600000,9239.96000000
4718,1573189200000,9222.90000000
4719,1573192800000,9208.13000000
4720,1573196400000,9191.00000000
4721,1573200000000,9144.42000000
4722,1573203600000,9086.07000000
4723,1573207200000,9044.96000000
4724,1573210800000,9026.62000000
4725,1573214400000,9026.27000000
4726,1573218000000,9010.83000000
4727,1573221600000,8808.83000000
4728,1573225200000,8771.96000000
4729,1573228800000,8820.76000000
4730,1573232400000,8764.21000000
4731,1573236000000,8779.39000000
4732,1573239600000,8819.11000000
4733,1573243200000,8807.25000000
4734,1573246800000,8810.97000000
4735,1573250400000,8874.99000000
4736,1573254000000,8802.17000000
4737,1573257600000,8773.74000000
4738,1573261200000,8813.01000000
4739,1573264800000,8807.03000000
4740,1573268400000,8820.90000000
4741,1573272000000,8836.04000000
4742,1573275600000,8826.38000000
4743,1573279200000,8827.20000000
4744,1573282800000,8869.88000000
4745,1573286400000,8822.91000000
4746,1573290000000,8816.03000000
4747,1573293600000,8831.88000000
4748,1573297200000,8849.09000000
4749,1573300800000,8818.27000000
4750,1573304400000,8845.22000000
4751,1573308000000,8859.21000000
4752,1573311600000,8820.65000000
4753,1573315200000,8800.75000000
4754,1573318800000,8752.30000000
4755,1573322400000,8774.53000000
4756,1573326000000,8766.71000000
4757,1573329600000,8757.70000000
4758,1573333200000,8782.14000000
4759,1573336800000,8810.00000000
4760,1573340400000,8796.05000000
4761,1573344000000,8809.18000000
4762,1573347600000,8773.73000000
4763,1573351200000,8780.80000000
4764,1573354800000,8771.75000000
4765,1573358400000,8773.33000000
4766,1573362000000,8783.37000000
4767,1573365600000,8857.35000000
4768,1573369200000,8843.65000000
4769,1573372800000,8847.65000000
4770,1573376400000,8824.25000000
4771,1573380000000,8822.95000000
4772,1573383600000,8847.31000000
4773,1573387200000,8829.75000000
4774,1573390800000,8841.96000000
4775,1573394400000,8811.37000000
4776,1573398000000,8830.70000000
4777,1573401600000,8800.00000000
4778,1573405200000,9020.67000000
4779,1573408800000,9037.00000000
4780,1573412400000,9037.81000000
4781,1573416000000,9048.29000000
4782,1573419600000,9033.00000000
4783,1573423200000,9041.86000000
4784,1573426800000,9082.34000000
4785,1573430400000,9040.16000000
4786,1573434000000,9042.96000000
4787,1573437600000,9063.67000000
4788,1573441200000,9054.03000000
4789,1573444800000,9019.78000000
4790,1573448400000,8939.45000000
4791,1573452000000,8900.07000000
4792,1573455600000,8789.61000000
4793,1573459200000,8812.80000000
4794,1573462800000,8765.48000000
4795,1573466400000,8659.47000000
4796,1573470000000,8714.43000000
4797,1573473600000,8726.17000000
4798,1573477200000,8715.83000000
4799,1573480800000,8723.10000000
4800,1573484400000,8748.18000000
4801,1573488000000,8723.59000000
4802,1573491600000,8734.37000000
4803,1573495200000,8736.05000000
4804,1573498800000,8769.64000000
4805,1573502400000,8763.30000000
4806,1573506000000,8724.36000000
4807,1573509600000,8739.62000000
4808,1573513200000,8723.86000000
4809,1573516800000,8733.36000000
4810,1573520400000,8741.69000000
4811,1573524000000,8738.72000000
4812,1573527600000,8747.85000000
4813,1573531200000,8740.65000000
4814,1573534800000,8745.96000000
4815,1573538400000,8753.20000000
4816,1573542000000,8766.54000000
4817,1573545600000,8772.29000000
4818,1573549200000,8750.01000000
4819,1573552800000,8759.01000000
4820,1573556400000,8750.00000000
4821,1573560000000,8748.77000000
4822,1573563600000,8723.14000000
4823,1573567200000,8671.05000000
4824,1573570800000,8681.57000000
4825,1573574400000,8703.61000000
4826,1573578000000,8716.87000000
4827,1573581600000,8741.21000000
4828,1573585200000,8750.96000000
4829,1573588800000,8774.13000000
4830,1573592400000,8793.10000000
4831,1573596000000,8771.04000000
4832,1573599600000,8777.45000000
4833,1573603200000,8821.91000000
4834,1573606800000,8787.61000000
4835,1573617600000,8767.01000000
4836,1573621200000,8732.13000000
4837,1573624800000,8727.98000000
4838,1573628400000,8749.30000000
4839,1573632000000,8744.87000000
4840,1573635600000,8778.99000000
4841,1573639200000,8777.86000000
4842,1573642800000,8793.96000000
4843,1573646400000,8773.10000000
4844,1573650000000,8764.59000000
4845,1573653600000,8759.72000000
4846,1573657200000,8750.77000000
4847,1573660800000,8751.98000000
4848,1573664400000,8764.39000000
4849,1573668000000,8769.91000000
4850,1573671600000,8757.01000000
4851,1573675200000,8778.70000000
4852,1573678800000,8763.43000000
4853,1573682400000,8769.95000000
4854,1573686000000,8767.13000000
4855,1573689600000,8777.54000000
4856,1573693200000,8777.91000000
4857,1573696800000,8756.01000000
4858,1573700400000,8748.42000000
4859,1573704000000,8759.64000000
4860,1573707600000,8688.16000000
4861,1573711200000,8703.58000000
4862,1573714800000,8695.21000000
4863,1573718400000,8665.56000000
4864,1573722000000,8616.32000000
4865,1573725600000,8634.93000000
4866,1573729200000,8626.64000000
4867,1573732800000,8636.12000000
4868,1573736400000,8628.99000000
4869,1573740000000,8680.93000000
4870,1573743600000,8669.05000000
4871,1573747200000,8643.58000000
4872,1573750800000,8655.91000000
4873,1573754400000,8661.76000000
4874,1573758000000,8643.39000000
4875,1573761600000,8649.00000000
4876,1573765200000,8666.75000000
4877,1573768800000,8667.90000000
4878,1573772400000,8664.00000000
4879,1573776000000,8646.38000000
4880,1573779600000,8611.99000000
4881,1573783200000,8557.95000000
4882,1573786800000,8538.16000000
4883,1573790400000,8558.13000000
4884,1573794000000,8557.54000000
4885,1573797600000,8564.63000000
4886,1573801200000,8588.01000000
4887,1573804800000,8574.76000000
4888,1573808400000,8654.40000000
4889,1573812000000,8621.62000000
4890,1573815600000,8656.09000000
4891,1573819200000,8630.50000000
4892,1573822800000,8664.42000000
4893,1573826400000,8645.40000000
4894,1573830000000,8463.84000000
4895,1573833600000,8479.45000000
4896,1573837200000,8476.64000000
4897,1573840800000,8479.18000000
4898,1573844400000,8496.81000000
4899,1573848000000,8486.08000000
4900,1573851600000,8480.99000000
4901,1573855200000,8464.19000000
4902,1573858800000,8521.77000000
4903,1573862400000,8471.62000000
4904,1573866000000,8467.81000000
4905,1573869600000,8483.64000000
4906,1573873200000,8458.20000000
4907,1573876800000,8452.26000000
4908,1573880400000,8469.98000000
4909,1573884000000,8467.60000000
4910,1573887600000,8462.81000000
4911,1573891200000,8475.34000000
4912,1573894800000,8480.77000000
4913,1573898400000,8499.21000000
4914,1573902000000,8472.89000000
4915,1573905600000,8478.79000000
4916,1573909200000,8474.72000000
4917,1573912800000,8488.98000000
4918,1573916400000,8485.24000000
4919,1573920000000,8489.47000000
4920,1573923600000,8494.78000000
4921,1573927200000,8477.59000000
4922,1573930800000,8483.92000000
4923,1573934400000,8472.30000000
4924,1573938000000,8455.10000000
4925,1573941600000,8484.09000000
4926,1573945200000,8478.31000000
4927,1573948800000,8490.74000000
4928,1573952400000,8504.48000000
4929,1573956000000,8485.13000000
4930,1573959600000,8486.20000000
4931,1573963200000,8482.01000000
4932,1573966800000,8475.33000000
4933,1573970400000,8491.34000000
4934,1573974000000,8479.26000000
4935,1573977600000,8427.30000000
4936,1573981200000,8554.52000000
4937,1573984800000,8535.88000000
4938,1573988400000,8525.42000000
4939,1573992000000,8521.26000000
4940,1573995600000,8559.67000000
4941,1573999200000,8530.31000000
4942,1574002800000,8521.08000000
4943,1574006400000,8529.52000000
4944,1574010000000,8536.73000000
4945,1574013600000,8541.23000000
4946,1574017200000,8539.24000000
4947,1574020800000,8552.96000000
4948,1574024400000,8531.34000000
4949,1574028000000,8548.99000000
4950,1574031600000,8545.49000000
4951,1574035200000,8502.87000000
4952,1574038800000,8494.56000000
4953,1574042400000,8485.04000000
4954,1574046000000,8451.99000000
4955,1574049600000,8474.69000000
4956,1574053200000,8474.53000000
4957,1574056800000,8482.42000000
4958,1574060400000,8444.78000000
4959,1574064000000,8451.23000000
4960,1574067600000,8473.54000000
4961,1574071200000,8479.38000000
4962,1574074800000,8458.53000000
4963,1574078400000,8443.90000000
4964,1574082000000,8415.01000000
4965,1574085600000,8446.00000000
4966,1574089200000,8442.91000000
4967,1574092800000,8408.99000000
4968,1574096400000,8415.96000000
4969,1574100000000,8343.77000000
4970,1574103600000,8215.19000000
4971,1574107200000,8213.42000000
4972,1574110800000,8217.18000000
4973,1574114400000,8237.95000000
4974,1574118000000,8210.54000000
4975,1574121600000,8186.50000000
4976,1574125200000,8183.26000000
4977,1574128800000,8196.19000000
4978,1574132400000,8200.12000000
4979,1574136000000,8153.23000000
4980,1574139600000,8154.48000000
4981,1574143200000,8146.13000000
4982,1574146800000,8159.52000000
4983,1574150400000,8128.06000000
4984,1574154000000,8173.03000000
4985,1574157600000,8151.73000000
4986,1574161200000,8113.49000000
4987,1574164800000,8074.42000000
4988,1574168400000,8042.32000000
4989,1574172000000,8054.22000000
4990,1574175600000,8098.44000000
4991,1574179200000,8100.63000000
4992,1574182800000,8095.04000000
4993,1574186400000,8091.89000000
4994,1574190000000,8096.92000000
4995,1574193600000,8109.69000000
4996,1574197200000,8114.70000000
4997,1574200800000,8116.24000000
4998,1574204400000,8139.75000000
4999,1574208000000,8133.83000000
5000,1574211600000,8124.07000000
5001,1574215200000,8130.26000000
5002,1574218800000,8143.70000000
5003,1574222400000,8129.72000000
5004,1574226000000,8108.99000000
5005,1574229600000,8113.89000000
5006,1574233200000,8126.87000000
5007,1574236800000,8121.47000000
5008,1574240400000,8089.36000000
5009,1574244000000,8076.00000000
5010,1574247600000,8061.01000000
5011,1574251200000,8089.06000000
5012,1574254800000,8080.47000000
5013,1574258400000,8086.96000000
5014,1574262000000,8147.00000000
5015,1574265600000,8127.32000000
5016,1574269200000,8122.16000000
5017,1574272800000,8146.40000000
5018,1574276400000,8104.24000000
5019,1574280000000,8088.61000000
5020,1574283600000,8096.64000000
5021,1574287200000,8098.51000000
5022,1574290800000,8091.84000000
5023,1574294400000,8098.56000000
5024,1574298000000,8098.52000000
5025,1574301600000,8123.25000000
5026,1574305200000,8120.75000000
5027,1574308800000,8125.20000000
5028,1574312400000,8113.37000000
5029,1574316000000,8124.24000000
5030,1574319600000,8093.92000000
5031,1574323200000,8088.29000000
5032,1574326800000,7937.02000000
5033,1574330400000,7934.69000000
5034,1574334000000,7922.34000000
5035,1574337600000,7869.66000000
5036,1574341200000,7901.56000000
5037,1574344800000,7885.09000000
5038,1574348400000,7797.31000000
5039,1574352000000,7631.43000000
5040,1574355600000,7613.99000000
5041,1574359200000,7573.06000000
5042,1574362800000,7588.04000000
5043,1574366400000,7629.80000000
5044,1574370000000,7600.00000000
5045,1574373600000,7595.36000000
5046,1574377200000,7624.12000000
5047,1574380800000,7627.79000000
5048,1574384400000,7685.02000000
5049,1574388000000,7647.65000000
5050,1574391600000,7636.70000000
5051,1574395200000,7599.77000000
5052,1574398800000,7613.27000000
5053,1574402400000,7559.38000000
5054,1574406000000,7460.19000000
5055,1574409600000,7556.40000000
5056,1574413200000,7518.39000000
5057,1574416800000,7402.77000000
5058,1574420400000,7080.33000000
5059,1574424000000,7102.88000000
5060,1574427600000,7146.81000000
5061,1574431200000,7034.00000000
5062,1574434800000,7038.84000000
5063,1574438400000,7125.22000000
5064,1574442000000,7126.54000000
5065,1574445600000,7144.04000000
5066,1574449200000,7232.85000000
5067,1574452800000,7297.91000000
5068,1574456400000,7314.13000000
5069,1574460000000,7322.44000000
5070,1574463600000,7244.46000000
5071,1574467200000,7268.23000000
5072,1574470800000,7195.03000000
5073,1574474400000,7197.24000000
5074,1574478000000,7249.64000000
5075,1574481600000,7271.94000000
5076,1574485200000,7204.15000000
5077,1574488800000,7200.78000000
5078,1574492400000,7202.37000000
5079,1574496000000,7171.30000000
5080,1574499600000,7137.00000000
5081,1574503200000,7151.56000000
5082,1574506800000,7166.38000000
5083,1574510400000,7171.92000000
5084,1574514000000,7150.14000000
5085,1574517600000,7170.14000000
5086,1574521200000,7257.09000000
5087,1574524800000,7288.96000000
5088,1574528400000,7294.67000000
5089,1574532000000,7287.79000000
5090,1574535600000,7307.71000000
5091,1574539200000,7285.56000000
5092,1574542800000,7269.23000000
5093,1574546400000,7276.00000000
5094,1574550000000,7295.60000000
5095,1574553600000,7311.10000000
5096,1574557200000,7245.79000000
5097,1574560800000,7255.39000000
5098,1574564400000,7239.38000000
5099,1574568000000,7202.04000000
5100,1574571600000,7169.09000000
5101,1574575200000,7175.63000000
5102,1574578800000,7195.84000000
5103,1574582400000,7178.99000000
5104,1574586000000,7198.85000000
5105,1574589600000,7248.86000000
5106,1574593200000,7134.58000000
5107,1574596800000,7203.39000000
5108,1574600400000,7155.00000000
5109,1574604000000,7137.00000000
5110,1574607600000,7065.95000000
5111,1574611200000,6983.23000000
5112,1574614800000,7014.68000000
5113,1574618400000,7070.11000000
5114,1574622000000,7074.48000000
5115,1574625600000,7028.78000000
5116,1574629200000,7045.68000000
5117,1574632800000,7033.51000000
5118,1574636400000,7029.94000000
5119,1574640000000,6900.23000000
5120,1574643600000,6879.94000000
5121,1574654400000,6717.21000000
5122,1574658000000,6640.18000000
5123,1574661600000,6540.17000000
5124,1574665200000,6644.45000000
5125,1574668800000,6671.70000000
5126,1574672400000,6714.83000000
5127,1574676000000,6744.33000000
5128,1574679600000,6888.33000000
5129,1574683200000,6879.02000000
5130,1574686800000,7145.02000000
5131,1574690400000,7122.90000000
5132,1574694000000,7165.00000000
5133,1574697600000,7253.25000000
5134,1574701200000,7207.66000000
5135,1574704800000,7213.12000000
5136,1574708400000,7258.55000000
5137,1574712000000,7192.87000000
5138,1574715600000,7160.38000000
5139,1574719200000,7192.70000000
5140,1574722800000,7196.50000000
5141,1574726400000,7109.99000000
5142,1574730000000,7137.82000000
5143,1574733600000,7164.85000000
5144,1574737200000,7136.07000000
5145,1574740800000,7245.83000000
5146,1574744400000,7187.97000000
5147,1574748000000,7247.49000000
5148,1574751600000,7167.48000000
5149,1574755200000,7176.32000000
5150,1574758800000,7165.22000000
5151,1574762400000,7160.99000000
5152,1574766000000,7163.43000000
5153,1574769600000,7170.41000000
5154,1574773200000,7134.96000000
5155,1574776800000,7055.63000000
5156,1574780400000,7066.18000000
5157,1574784000000,7097.48000000
5158,1574787600000,7112.71000000
5159,1574791200000,7078.34000000
5160,1574794800000,7094.88000000
5161,1574798400000,7076.96000000
5162,1574802000000,7104.50000000
5163,1574805600000,7108.01000000
5164,1574809200000,7138.06000000
5165,1574812800000,7154.75000000
5166,1574816400000,7155.11000000
5167,1574820000000,7148.46000000
5168,1574823600000,7139.37000000
5169,1574827200000,7071.66000000
5170,1574830800000,7065.84000000
5171,1574834400000,7062.96000000
5172,1574838000000,7083.66000000
5173,1574841600000,7069.40000000
5174,1574845200000,7031.17000000
5175,1574848800000,6886.51000000
5176,1574852400000,6905.83000000
5177,1574856000000,7147.85000000
5178,1574859600000,7231.13000000
5179,1574863200000,7255.18000000
5180,1574866800000,7227.34000000
5181,1574870400000,7304.22000000
5182,1574874000000,7473.83000000
5183,1574877600000,7555.47000000
5184,1574881200000,7495.07000000
5185,1574884800000,7563.85000000
5186,1574888400000,7554.61000000
5187,1574892000000,7537.50000000
5188,1574895600000,7519.85000000
5189,1574899200000,7507.90000000
5190,1574902800000,7559.00000000
5191,1574906400000,7503.19000000
5192,1574910000000,7516.69000000
5193,1574913600000,7489.07000000
5194,1574917200000,7474.77000000
5195,1574920800000,7448.38000000
5196,1574924400000,7504.29000000
5197,1574928000000,7495.99000000
5198,1574931600000,7511.14000000
5199,1574935200000,7508.05000000
5200,1574938800000,7478.58000000
5201,1574942400000,7479.08000000
5202,1574946000000,7444.13000000
5203,1574949600000,7455.13000000
5204,1574953200000,7458.43000000
5205,1574956800000,7613.67000000
5206,1574960400000,7599.68000000
5207,1574964000000,7577.86000000
5208,1574967600000,7581.49000000
5209,1574971200000,7608.01000000
5210,1574974800000,7564.93000000
5211,1574978400000,7547.94000000
5212,1574982000000,7387.89000000
5213,1574985600000,7418.52000000
5214,1574989200000,7469.31000000
5215,1574992800000,7455.50000000
5216,1574996400000,7454.85000000
5217,1575000000000,7485.11000000
5218,1575003600000,7473.01000000
5219,1575007200000,7461.79000000
5220,1575010800000,7472.26000000
5221,1575014400000,7509.14000000
5222,1575018000000,7502.27000000
5223,1575021600000,7565.28000000
5224,1575025200000,7535.16000000
5225,1575028800000,7514.23000000
5226,1575032400000,7594.94000000
5227,1575036000000,7743.05000000
5228,1575039600000,7749.11000000
5229,1575043200000,7808.06000000
5230,1575046800000,7743.05000000
5231,1575050400000,7747.73000000
5232,1575054000000,7740.01000000
5233,1575057600000,7711.90000000
5234,1575061200000,7730.71000000
5235,1575064800000,7689.91000000
5236,1575068400000,7729.84000000
5237,1575072000000,7740.99000000
5238,1575075600000,7761.79000000
5239,1575079200000,7745.16000000
5240,1575082800000,7733.58000000
5241,1575086400000,7740.24000000
5242,1575090000000,7732.00000000
5243,1575093600000,7756.17000000
5244,1575097200000,7735.64000000
5245,1575100800000,7748.92000000
5246,1575104400000,7733.86000000
5247,1575108000000,7717.40000000
5248,1575111600000,7709.04000000
5249,1575115200000,7656.23000000
5250,1575118800000,7683.58000000
5251,1575122400000,7635.04000000
5252,1575126000000,7554.56000000
5253,1575129600000,7539.33000000
5254,1575133200000,7592.57000000
5255,1575136800000,7479.79000000
5256,1575140400000,7475.03000000
5257,1575144000000,7506.40000000
5258,1575147600000,7502.36000000
5259,1575151200000,7541.08000000
5260,1575154800000,7536.00000000
5261,1575158400000,7540.63000000
5262,1575162000000,7480.59000000
5263,1575165600000,7395.05000000
5264,1575169200000,7312.01000000
5265,1575172800000,7287.00000000
5266,1575176400000,7331.66000000
5267,1575180000000,7304.80000000
5268,1575183600000,7302.86000000
5269,1575187200000,7277.45000000
5270,1575190800000,7289.77000000
5271,1575194400000,7307.66000000
5272,1575198000000,7367.25000000
5273,1575201600000,7314.98000000
5274,1575205200000,7353.93000000
5275,1575208800000,7440.38000000
5276,1575212400000,7391.57000000
5277,1575216000000,7306.21000000
5278,1575219600000,7325.05000000
5279,1575223200000,7323.22000000
5280,1575226800000,7309.83000000
5281,1575230400000,7355.83000000
5282,1575234000000,7350.37000000
5283,1575237600000,7366.75000000
5284,1575241200000,7380.00000000
5285,1575244800000,7391.50000000
5286,1575248400000,7369.16000000
5287,1575252000000,7395.99000000
5288,1575255600000,7398.57000000
5289,1575259200000,7359.36000000
5290,1575262800000,7373.07000000
5291,1575266400000,7281.01000000
5292,1575270000000,7254.55000000
5293,1575273600000,7252.96000000
5294,1575277200000,7224.49000000
5295,1575280800000,7297.08000000
5296,1575284400000,7290.83000000
5297,1575288000000,7297.91000000
5298,1575291600000,7308.88000000
5299,1575295200000,7307.46000000
5300,1575298800000,7289.75000000
5301,1575302400000,7309.32000000
5302,1575306000000,7283.03000000
5303,1575309600000,7285.99000000
5304,1575313200000,7271.01000000
5305,1575316800000,7273.29000000
5306,1575320400000,7293.50000000
5307,1575324000000,7304.92000000
5308,1575327600000,7326.12000000
5309,1575331200000,7294.42000000
5310,1575334800000,7363.13000000
5311,1575338400000,7344.33000000
5312,1575342000000,7335.95000000
5313,1575345600000,7349.50000000
5314,1575349200000,7297.88000000
5315,1575352800000,7276.60000000
5316,1575356400000,7309.96000000
5317,1575360000000,7293.15000000
5318,1575363600000,7312.01000000
5319,1575367200000,7262.27000000
5320,1575370800000,7277.82000000
5321,1575374400000,7263.97000000
5322,1575378000000,7288.78000000
5323,1575381600000,7289.18000000
5324,1575385200000,7334.42000000
5325,1575388800000,7335.36000000
5326,1575392400000,7319.44000000
5327,1575396000000,7327.16000000
5328,1575399600000,7341.30000000
5329,1575403200000,7320.99000000
5330,1575406800000,7301.70000000
5331,1575410400000,7321.89000000
5332,1575414000000,7304.48000000
5333,1575417600000,7292.71000000
5334,1575421200000,7142.93000000
5335,1575424800000,7156.55000000
5336,1575428400000,7148.59000000
5337,1575432000000,7150.91000000
5338,1575435600000,7149.88000000
5339,1575439200000,7126.70000000
5340,1575442800000,7137.02000000
5341,1575446400000,7130.64000000
5342,1575450000000,7182.35000000
5343,1575453600000,7192.01000000
5344,1575457200000,7222.78000000
5345,1575460800000,7200.62000000
5346,1575464400000,7217.43000000
5347,1575468000000,7496.46000000
5348,1575471600000,7466.79000000
5349,1575475200000,7466.78000000
5350,1575478800000,7453.10000000
5351,1575482400000,7469.41000000
5352,1575486000000,7471.20000000
5353,1575489600000,7479.52000000
5354,1575493200000,7199.97000000
5355,1575496800000,7181.91000000
5356,1575500400000,7216.12000000
5357,1575504000000,7194.59000000
5358,1575507600000,7219.04000000
5359,1575511200000,7219.61000000
5360,1575514800000,7206.43000000
5361,1575518400000,7223.58000000
5362,1575522000000,7205.00000000
5363,1575525600000,7320.97000000
5364,1575529200000,7308.20000000
5365,1575532800000,7306.96000000
5366,1575536400000,7321.26000000
5367,1575540000000,7308.18000000
5368,1575543600000,7372.06000000
5369,1575547200000,7369.36000000
5370,1575550800000,7436.97000000
5371,1575554400000,7378.71000000
5372,1575558000000,7401.39000000
5373,1575561600000,7335.91000000
5374,1575565200000,7300.37000000
5375,1575568800000,7342.55000000
5376,1575572400000,7354.96000000
5377,1575576000000,7374.38000000
5378,1575579600000,7377.76000000
5379,1575583200000,7375.12000000
5380,1575586800000,7394.80000000
5381,1575590400000,7389.00000000
5382,1575594000000,7371.23000000
5383,1575597600000,7398.12000000
5384,1575601200000,7395.18000000
5385,1575604800000,7371.90000000
5386,1575608400000,7399.86000000
5387,1575612000000,7394.64000000
5388,1575615600000,7361.90000000
5389,1575619200000,7367.00000000
5390,1575622800000,7350.54000000
5391,1575626400000,7387.43000000
5392,1575630000000,7330.37000000
5393,1575633600000,7338.68000000
5394,1575637200000,7367.92000000
5395,1575640800000,7352.18000000
5396,1575644400000,7381.61000000
5397,1575648000000,7375.11000000
5398,1575651600000,7404.99000000
5399,1575655200000,7475.97000000
5400,1575658800000,7440.01000000
5401,1575662400000,7433.09000000
5402,1575666000000,7426.66000000
5403,1575669600000,7456.78000000
5404,1575673200000,7506.62000000
5405,1575676800000,7527.80000000
5406,1575680400000,7521.74000000
5407,1575684000000,7510.17000000
5408,1575687600000,7560.97000000
5409,1575691200000,7528.62000000
5410,1575694800000,7560.37000000
5411,1575698400000,7559.06000000
5412,1575702000000,7528.62000000
5413,1575705600000,7521.36000000
5414,1575709200000,7501.38000000
5415,1575712800000,7494.11000000
5416,1575716400000,7513.70000000
5417,1575720000000,7523.68000000
5418,1575723600000,7515.30000000
5419,1575727200000,7517.14000000
5420,1575730800000,7529.16000000
5421,1575734400000,7510.00000000
5422,1575738000000,7508.60000000
5423,1575741600000,7508.42000000
5424,1575745200000,7489.63000000
5425,1575748800000,7520.00000000
5426,1575752400000,7503.52000000
5427,1575756000000,7483.45000000
5428,1575759600000,7519.75000000
5429,1575763200000,7487.31000000
5430,1575766800000,7474.27000000
5431,1575770400000,7434.98000000
5432,1575774000000,7408.32000000
5433,1575777600000,7404.99000000
5434,1575781200000,7417.99000000
5435,1575784800000,7422.26000000
5436,1575788400000,7444.33000000
5437,1575792000000,7434.63000000
5438,1575795600000,7437.38000000
5439,1575799200000,7486.15000000
5440,1575802800000,7486.66000000
5441,1575806400000,7520.03000000
5442,1575810000000,7496.50000000
5443,1575813600000,7513.57000000
5444,1575817200000,7513.35000000
5445,1575820800000,7546.00000000
5446,1575824400000,7509.36000000
5447,1575828000000,7526.21000000
5448,1575831600000,7517.52000000
5449,1575835200000,7516.31000000
5450,1575838800000,7523.02000000
5451,1575842400000,7527.11000000
5452,1575846000000,7538.54000000
5453,1575849600000,7510.11000000
5454,1575853200000,7519.88000000
5455,1575856800000,7479.46000000
5456,1575860400000,7496.10000000
5457,1575864000000,7510.93000000
5458,1575867600000,7498.67000000
5459,1575871200000,7482.56000000
5460,1575874800000,7512.98000000
5461,1575878400000,7468.36000000
5462,1575882000000,7460.15000000
5463,1575885600000,7456.74000000
5464,1575889200000,7480.79000000
5465,1575892800000,7471.24000000
5466,1575896400000,7493.96000000
5467,1575900000000,7495.76000000
5468,1575903600000,7545.92000000
5469,1575907200000,7423.91000000
5470,1575910800000,7413.05000000
5471,1575914400000,7438.09000000
5472,1575918000000,7443.74000000
5473,1575921600000,7374.25000000
5474,1575925200000,7302.05000000
5475,1575928800000,7352.61000000
5476,1575932400000,7333.02000000
5477,1575936000000,7338.64000000
5478,1575939600000,7343.40000000
5479,1575943200000,7372.86000000
5480,1575946800000,7368.74000000
5481,1575950400000,7383.74000000
5482,1575954000000,7378.53000000
5483,1575957600000,7357.32000000
5484,1575961200000,7360.27000000
5485,1575964800000,7351.17000000
5486,1575968400000,7307.21000000
5487,1575972000000,7314.10000000
5488,1575975600000,7342.79000000
5489,1575979200000,7341.75000000
5490,1575982800000,7344.72000000
5491,1575986400000,7320.94000000
5492,1575990000000,7290.95000000
5493,1575993600000,7236.40000000
5494,1575997200000,7231.50000000
5495,1576000800000,7180.91000000
5496,1576004400000,7225.26000000
5497,1576008000000,7230.95000000
5498,1576011600000,7207.51000000
5499,1576015200000,7218.49000000
5500,1576018800000,7238.45000000
5501,1576022400000,7224.15000000
5502,1576026000000,7239.37000000
5503,1576029600000,7267.74000000
5504,1576033200000,7246.87000000
